userId,sex_cd,age5_band,pfgn1,pfgn2,avg_wtch_cnt,avg_fwtch_cnt,avg_buy_cnt,avg_buy_amt,price_band
100027962,FEMALE,8.0,로맨스,극장판 애니,5.0,2.0,3.0,6034.0,2011.0
1000586533,MALE,7.0,드라마,액션,2.0,0.0,1.0,5967.0,5967.0
1001480249,FEMALE,16.0,액션,극장판 애니,2.0,0.0,2.0,6134.0,3680.0
1001538801,MALE,8.0,극장판 애니,액션,3.0,2.0,2.0,5000.0,3750.0
1003064673,FEMALE,7.0,극장판 애니,액션,5.0,1.0,3.0,5334.0,2286.0
1003622751,MALE,9.0,드라마,액션,4.0,2.0,2.0,6900.0,4140.0
1003943913,MALE,1.0,극장판 애니,성인,5.0,1.0,2.0,5100.0,2550.0
1004266696,MALE,10.0,드라마,스릴러,1.0,0.0,1.0,6134.0,6133.0
100482614,FEMALE,10.0,성인,액션,17.0,11.0,3.0,6767.0,2538.0
1005545763,MALE,10.0,액션,SF/판타지,3.0,1.0,2.0,7500.0,4500.0
1006275192,FEMALE,13.0,드라마,극장판 애니,2.0,0.0,1.0,6334.0,6333.0
1006541391,MALE,9.0,스릴러,로맨스,2.0,1.0,1.0,4267.0,4267.0
1006628808,MALE,8.0,극장판 애니,코미디,5.0,2.0,3.0,6500.0,2167.0
1006935039,MALE,6.0,드라마,극장판 애니,3.0,1.0,2.0,6767.0,4060.0
100707305,FEMALE,6.0,드라마,스릴러,2.0,0.0,2.0,5834.0,4375.0
1007354703,MALE,7.0,드라마,액션,2.0,0.0,2.0,5567.0,3340.0
1007992899,MALE,7.0,드라마,액션,2.0,1.0,1.0,4967.0,4967.0
1008228518,MALE,15.0,드라마,시리즈,11.0,6.0,5.0,7900.0,1693.0
1009058328,FEMALE,10.0,성인,0,3.0,2.0,1.0,5000.0,5000.0
1009597322,FEMALE,8.0,드라마,로맨스,1.0,0.0,1.0,5834.0,5833.0
1009953766,MALE,7.0,드라마,공포,2.0,0.0,2.0,6300.0,4725.0
1010124797,FEMALE,5.0,드라마,SF/판타지,4.0,2.0,2.0,5100.0,2550.0
1010328910,FEMALE,10.0,액션,0,7.0,1.0,2.0,5467.0,4100.0
10104337,FEMALE,7.0,액션,드라마,2.0,0.0,1.0,4634.0,4633.0
1010558804,FEMALE,6.0,액션,극장판 애니,4.0,2.0,1.0,5000.0,5000.0
1010747820,MALE,9.0,액션,극장판 애니,3.0,1.0,2.0,5467.0,2733.0
1011084653,FEMALE,8.0,극장판 애니,코미디,4.0,1.0,3.0,5667.0,1889.0
1011194454,FEMALE,8.0,극장판 애니,0,3.0,1.0,1.0,5167.0,5167.0
1011343378,MALE,9.0,액션,공포,2.0,1.0,1.0,6134.0,6133.0
1011760806,MALE,6.0,극장판 애니,액션,3.0,2.0,1.0,4634.0,4633.0
1012697626,FEMALE,11.0,액션,드라마,7.0,3.0,4.0,6234.0,1700.0
101328375,FEMALE,10.0,드라마,스릴러,4.0,0.0,4.0,7900.0,2370.0
1013696898,MALE,11.0,SF/판타지,스릴러,2.0,0.0,1.0,5467.0,5467.0
1013712984,MALE,9.0,극장판 애니,0,2.0,0.0,2.0,5934.0,4450.0
1013810989,MALE,9.0,액션,드라마,4.0,1.0,3.0,7134.0,2378.0
1014710161,MALE,9.0,액션,코미디,5.0,2.0,3.0,6500.0,2786.0
1014883626,MALE,10.0,액션,로맨스,2.0,1.0,2.0,6600.0,4950.0
1015980026,MALE,10.0,액션,드라마,3.0,1.0,3.0,6234.0,2671.0
1016331121,FEMALE,7.0,극장판 애니,0,3.0,1.0,2.0,5934.0,3560.0
1016651138,FEMALE,8.0,로맨스,코미디,4.0,3.0,1.0,4467.0,4467.0
1016929413,FEMALE,8.0,극장판 애니,스릴러,3.0,1.0,1.0,5000.0,5000.0
1017232482,FEMALE,8.0,극장판 애니,코미디,11.0,9.0,2.0,5100.0,3060.0
1017715002,FEMALE,9.0,극장판 애니,0,2.0,1.0,1.0,4834.0,4833.0
1017734391,FEMALE,6.0,드라마,로맨스,1.0,0.0,1.0,4000.0,4000.0
1018240061,MALE,9.0,드라마,다큐,2.0,1.0,1.0,4267.0,4267.0
101879132,FEMALE,9.0,드라마,액션,6.0,3.0,2.0,6050.0,3025.0
1018882569,MALE,8.0,드라마,극장판 애니,4.0,1.0,2.0,5467.0,4100.0
1018977283,MALE,8.0,극장판 애니,0,9.0,4.0,4.0,6967.0,1900.0
1019943710,MALE,9.0,액션,스릴러,1.0,0.0,1.0,5667.0,5667.0
1020313418,FEMALE,10.0,액션,드라마,2.0,0.0,1.0,6267.0,6267.0
1021155181,MALE,8.0,드라마,극장판 애니,2.0,0.0,2.0,6667.0,5000.0
1021597829,MALE,7.0,드라마,액션,1.0,0.0,1.0,5467.0,5467.0
1021698487,FEMALE,6.0,드라마,코미디,2.0,0.0,1.0,5467.0,5467.0
1021699581,FEMALE,10.0,드라마,액션,10.0,6.0,2.0,6667.0,5000.0
1022844449,MALE,9.0,드라마,극장판 애니,3.0,1.0,2.0,6600.0,4950.0
1023363052,MALE,7.0,스릴러,액션,3.0,1.0,2.0,5100.0,3825.0
1024079078,FEMALE,11.0,스릴러,액션,4.0,2.0,2.0,4567.0,3425.0
1024082091,MALE,9.0,액션,0,4.0,1.0,3.0,7500.0,2500.0
1024383567,MALE,10.0,액션,드라마,8.0,3.0,3.0,6967.0,2613.0
1024766563,FEMALE,10.0,극장판 애니,0,14.0,11.0,2.0,5234.0,2617.0
1026636987,FEMALE,11.0,드라마,코미디,4.0,3.0,1.0,5467.0,5467.0
1027268565,MALE,11.0,액션,드라마,2.0,1.0,1.0,4634.0,4633.0
102747140,MALE,8.0,극장판 애니,0,5.0,1.0,2.0,6667.0,5000.0
1028063170,0,0.0,액션,극장판 애니,2.0,1.0,2.0,5300.0,3975.0
1028177208,FEMALE,8.0,액션,0,8.0,3.0,5.0,9100.0,1950.0
1029630646,MALE,7.0,극장판 애니,SF/판타지,3.0,1.0,2.0,6434.0,4825.0
1029776058,0,0.0,스릴러,SF/판타지,3.0,2.0,1.0,6134.0,6133.0
1030268684,MALE,12.0,코미디,스릴러,4.0,1.0,3.0,5634.0,2113.0
103051183,MALE,8.0,드라마,극장판 애니,3.0,2.0,1.0,4634.0,4633.0
1030535757,FEMALE,8.0,드라마,극장판 애니,3.0,0.0,2.0,6767.0,4060.0
1031029793,FEMALE,10.0,액션,스릴러,2.0,1.0,1.0,4167.0,4167.0
1031607922,FEMALE,6.0,극장판 애니,0,3.0,1.0,2.0,6367.0,3183.0
1031646104,FEMALE,8.0,액션,드라마,5.0,2.0,1.0,6334.0,6333.0
1032407713,MALE,4.0,드라마,액션,3.0,1.0,2.0,6300.0,4725.0
1032586907,MALE,6.0,극장판 애니,스릴러,2.0,1.0,2.0,6834.0,5125.0
1032772360,MALE,8.0,공포,드라마,4.0,1.0,3.0,8567.0,2856.0
1033483738,FEMALE,9.0,액션,0,3.0,2.0,1.0,4167.0,4167.0
1033490325,FEMALE,11.0,스릴러,액션,2.0,1.0,1.0,6334.0,6333.0
1034282638,FEMALE,8.0,극장판 애니,액션,5.0,2.0,2.0,7717.0,3858.0
1034345337,MALE,8.0,극장판 애니,액션,3.0,1.0,2.0,6834.0,5125.0
1035520863,FEMALE,9.0,액션,성인,5.0,2.0,2.0,6300.0,3780.0
1036492261,MALE,10.0,드라마,SF/판타지,3.0,1.0,2.0,6967.0,5225.0
1037033264,FEMALE,10.0,코미디,드라마,2.0,1.0,1.0,5000.0,5000.0
1037881667,MALE,7.0,코미디,액션,1.0,0.0,1.0,4834.0,4833.0
103789608,MALE,2.0,극장판 애니,액션,20.0,13.0,4.0,7334.0,2200.0
1038178484,MALE,12.0,액션,0,1.0,0.0,1.0,5584.0,5583.0
1038377290,MALE,9.0,스릴러,공포,5.0,2.0,1.0,4634.0,4633.0
1039187696,MALE,9.0,극장판 애니,0,2.0,1.0,2.0,6667.0,4000.0
1039387789,FEMALE,11.0,성인,0,4.0,1.0,3.0,7500.0,2500.0
1039441953,MALE,9.0,드라마,극장판 애니,2.0,0.0,2.0,4934.0,3700.0
1040347146,MALE,9.0,액션,공포,10.0,2.0,2.0,6300.0,4725.0
1041638131,MALE,10.0,드라마,로맨스,2.0,0.0,1.0,4634.0,4633.0
1041854593,FEMALE,6.0,액션,스릴러,2.0,0.0,2.0,7634.0,4580.0
1042084503,FEMALE,7.0,액션,드라마,2.0,0.0,2.0,6667.0,5000.0
1042921752,MALE,6.0,액션,0,2.0,0.0,2.0,6667.0,5000.0
1043335984,FEMALE,8.0,SF/판타지,액션,2.0,0.0,1.0,4000.0,4000.0
104367533,FEMALE,8.0,드라마,극장판 애니,2.0,0.0,2.0,6600.0,4950.0
1043818026,FEMALE,10.0,극장판 애니,액션,3.0,1.0,3.0,5667.0,2429.0
1043891549,MALE,7.0,코미디,액션,2.0,1.0,1.0,5500.0,5500.0
1044463077,MALE,11.0,드라마,액션,5.0,1.0,2.0,5467.0,4100.0
1044486624,FEMALE,1.0,액션,0,3.0,1.0,2.0,6334.0,3167.0
1044913263,MALE,8.0,액션,0,2.0,0.0,1.0,4267.0,4267.0
10451722,FEMALE,9.0,드라마,액션,4.0,3.0,1.0,5467.0,5467.0
1045217325,FEMALE,10.0,드라마,스릴러,2.0,0.0,2.0,6667.0,5000.0
1045494965,FEMALE,9.0,드라마,스릴러,2.0,0.0,2.0,4934.0,3700.0
10458212,MALE,5.0,액션,드라마,6.0,2.0,2.0,7967.0,3983.0
1047064793,FEMALE,10.0,드라마,0,5.0,3.0,2.0,5567.0,3340.0
1047343633,FEMALE,8.0,극장판 애니,액션,7.0,6.0,2.0,6300.0,3780.0
1047624090,FEMALE,9.0,액션,극장판 애니,3.0,2.0,1.0,4467.0,4467.0
1047643495,MALE,9.0,극장판 애니,액션,3.0,1.0,2.0,5467.0,4100.0
1048730100,MALE,8.0,극장판 애니,드라마,5.0,2.0,3.0,7800.0,2925.0
1048998743,FEMALE,8.0,액션,극장판 애니,2.0,0.0,2.0,4467.0,3350.0
1049525783,MALE,10.0,성인,0,6.0,3.0,3.0,5834.0,2500.0
1049821086,MALE,10.0,스릴러,액션,3.0,2.0,2.0,5667.0,4250.0
1049970802,MALE,10.0,액션,0,3.0,0.0,2.0,5667.0,3400.0
1049987076,MALE,6.0,액션,드라마,4.0,2.0,3.0,5567.0,2386.0
1050914637,FEMALE,3.0,액션,코미디,2.0,1.0,2.0,4934.0,2960.0
10514808,FEMALE,10.0,액션,코미디,2.0,1.0,1.0,6334.0,6333.0
1051763141,MALE,10.0,성인,0,4.0,2.0,3.0,5834.0,2500.0
105208968,FEMALE,7.0,극장판 애니,액션,7.0,1.0,2.0,6767.0,3383.0
1052784814,FEMALE,9.0,액션,드라마,11.0,6.0,2.0,5467.0,4100.0
1052983279,MALE,9.0,극장판 애니,액션,3.0,1.0,2.0,5934.0,3560.0
1053326654,FEMALE,14.0,액션,스릴러,2.0,0.0,2.0,6834.0,4100.0
1053595956,FEMALE,6.0,공포,액션,10.0,3.0,5.0,8000.0,1714.0
1053772400,FEMALE,3.0,극장판 애니,코미디,3.0,2.0,2.0,4967.0,3725.0
1054607590,FEMALE,9.0,액션,공포,2.0,1.0,2.0,5100.0,3825.0
1055165550,FEMALE,11.0,드라마,코미디,8.0,0.0,2.0,6667.0,5000.0
1055583325,FEMALE,10.0,액션,드라마,2.0,0.0,1.0,5167.0,5167.0
1055812487,FEMALE,7.0,액션,스릴러,1.0,0.0,1.0,6134.0,6133.0
1055948201,FEMALE,6.0,액션,코미디,4.0,1.0,3.0,8067.0,3025.0
1056085946,FEMALE,8.0,액션,스릴러,7.0,4.0,3.0,5634.0,1878.0
1056370946,FEMALE,9.0,극장판 애니,액션,2.0,1.0,1.0,4167.0,4167.0
105645881,MALE,10.0,극장판 애니,드라마,3.0,1.0,2.0,6300.0,3780.0
1057140042,FEMALE,10.0,액션,0,3.0,0.0,3.0,6300.0,2363.0
1057299655,FEMALE,9.0,성인,0,3.0,0.0,3.0,5834.0,2500.0
105746693,MALE,10.0,액션,SF/판타지,3.0,1.0,1.0,5000.0,5000.0
1057537431,FEMALE,12.0,액션,드라마,30.0,1.0,2.0,5800.0,4350.0
1058002637,FEMALE,8.0,드라마,코미디,2.0,1.0,2.0,4850.0,3638.0
1058400046,MALE,9.0,액션,공포,3.0,1.0,2.0,5067.0,2533.0
1058469635,MALE,10.0,스릴러,드라마,20.0,14.0,4.0,7434.0,2027.0
105980747,0,0.0,액션,0,3.0,2.0,1.0,4834.0,4833.0
1061517971,FEMALE,7.0,성인,0,4.0,1.0,3.0,7500.0,2500.0
1061646332,FEMALE,8.0,극장판 애니,공포,2.0,1.0,1.0,4634.0,4633.0
1061985521,FEMALE,11.0,액션,스릴러,3.0,1.0,2.0,7167.0,5375.0
1063155025,MALE,5.0,극장판 애니,로맨스,1.0,0.0,1.0,5467.0,5467.0
1063455292,MALE,12.0,액션,0,5.0,4.0,2.0,5500.0,3300.0
1063765970,FEMALE,6.0,드라마,극장판 애니,2.0,0.0,2.0,5100.0,3825.0
1063979183,FEMALE,10.0,로맨스,드라마,37.0,33.0,5.0,6367.0,1469.0
1064433517,MALE,9.0,드라마,액션,2.0,1.0,1.0,4000.0,4000.0
106447541,FEMALE,6.0,액션,드라마,2.0,1.0,2.0,5100.0,3060.0
1065098714,FEMALE,11.0,SF/판타지,액션,12.0,1.0,1.0,5000.0,5000.0
1065192169,MALE,11.0,극장판 애니,0,2.0,1.0,1.0,5467.0,5467.0
1065248936,FEMALE,9.0,액션,극장판 애니,17.0,11.0,2.0,5467.0,3280.0
106532130,MALE,7.0,공포,극장판 애니,2.0,1.0,2.0,5634.0,4225.0
1065331851,MALE,9.0,액션,드라마,8.0,3.0,2.0,4934.0,2960.0
1068249445,MALE,8.0,액션,극장판 애니,2.0,0.0,1.0,6134.0,6133.0
1068602204,MALE,9.0,액션,코미디,8.0,4.0,2.0,6900.0,3450.0
1069048820,FEMALE,7.0,극장판 애니,SF/판타지,2.0,0.0,2.0,5967.0,4475.0
106916696,FEMALE,10.0,드라마,SF/판타지,2.0,1.0,1.0,5500.0,5500.0
1069174690,FEMALE,6.0,극장판 애니,액션,3.0,1.0,2.0,5600.0,2800.0
1069489696,FEMALE,10.0,드라마,액션,7.0,5.0,2.0,5100.0,3825.0
1069588295,FEMALE,10.0,드라마,0,1.0,0.0,1.0,5467.0,5467.0
1069764988,MALE,5.0,극장판 애니,액션,5.0,3.0,1.0,4634.0,4633.0
1069923455,FEMALE,6.0,극장판 애니,코미디,2.0,1.0,1.0,6267.0,6267.0
1070375026,FEMALE,6.0,드라마,SF/판타지,3.0,1.0,1.0,5967.0,5967.0
1070739342,MALE,11.0,드라마,SF/판타지,3.0,1.0,2.0,7500.0,4500.0
1071489325,0,0.0,극장판 애니,0,2.0,1.0,2.0,5100.0,3825.0
1071648129,FEMALE,8.0,극장판 애니,로맨스,7.0,5.0,2.0,5467.0,4100.0
1072368043,MALE,10.0,액션,스릴러,2.0,1.0,1.0,5000.0,5000.0
1072919604,FEMALE,6.0,극장판 애니,코미디,3.0,1.0,2.0,5600.0,4200.0
1073204703,FEMALE,8.0,액션,SF/판타지,3.0,1.0,1.0,4167.0,4167.0
1073298189,MALE,6.0,액션,0,3.0,1.0,2.0,5834.0,4375.0
1073629453,FEMALE,8.0,극장판 애니,액션,13.0,8.0,2.0,7134.0,3567.0
1073702171,FEMALE,12.0,드라마,극장판 애니,2.0,0.0,2.0,5100.0,3825.0
1073839149,MALE,12.0,성인,액션,4.0,2.0,3.0,6300.0,2700.0
1073935030,FEMALE,8.0,극장판 애니,SF/판타지,3.0,2.0,1.0,5000.0,5000.0
1074015652,FEMALE,6.0,스릴러,극장판 애니,2.0,1.0,1.0,4417.0,4417.0
1074030327,MALE,8.0,액션,드라마,3.0,1.0,2.0,5100.0,2550.0
1074289945,FEMALE,8.0,드라마,극장판 애니,2.0,0.0,2.0,5467.0,4100.0
1074297063,FEMALE,10.0,드라마,극장판 애니,3.0,2.0,1.0,4634.0,4633.0
1074799341,MALE,4.0,액션,극장판 애니,3.0,1.0,2.0,6300.0,3780.0
1075454891,MALE,13.0,드라마,액션,3.0,1.0,2.0,5567.0,3340.0
1076433578,FEMALE,7.0,액션,SF/판타지,3.0,1.0,1.0,4834.0,4833.0
1076628171,MALE,10.0,드라마,액션,10.0,7.0,3.0,6134.0,2629.0
1077480839,FEMALE,9.0,드라마,액션,3.0,2.0,1.0,5834.0,5833.0
1077866248,FEMALE,7.0,액션,스릴러,2.0,1.0,1.0,4634.0,4633.0
1077946890,FEMALE,9.0,SF/판타지,액션,2.0,1.0,1.0,4667.0,4667.0
1078100041,FEMALE,9.0,스릴러,액션,1.0,0.0,1.0,5000.0,5000.0
1078171916,MALE,7.0,극장판 애니,액션,4.0,3.0,1.0,4634.0,4633.0
1078760545,FEMALE,7.0,액션,극장판 애니,4.0,0.0,3.0,7600.0,2533.0
1079041769,MALE,7.0,성인,0,2.0,0.0,1.0,5000.0,5000.0
1079153460,FEMALE,8.0,극장판 애니,드라마,3.0,2.0,2.0,6967.0,5225.0
1079948399,FEMALE,10.0,액션,SF/판타지,3.0,1.0,2.0,6167.0,4625.0
1081340629,FEMALE,10.0,액션,성인,2.0,1.0,2.0,6667.0,5000.0
1082052410,FEMALE,10.0,액션,코미디,5.0,2.0,4.0,6967.0,2090.0
108241705,FEMALE,6.0,액션,0,6.0,1.0,5.0,8634.0,1992.0
1083994374,0,0.0,액션,0,13.0,4.0,2.0,5834.0,4375.0
108551507,0,0.0,스릴러,액션,2.0,0.0,2.0,7500.0,4500.0
1086062507,MALE,7.0,극장판 애니,스릴러,3.0,2.0,2.0,6600.0,4950.0
1086775849,MALE,13.0,액션,드라마,2.0,0.0,1.0,4667.0,4667.0
1087374458,MALE,10.0,액션,극장판 애니,3.0,1.0,1.0,6134.0,6133.0
1087490180,MALE,9.0,드라마,액션,2.0,1.0,2.0,5934.0,3560.0
1087546003,MALE,10.0,액션,0,2.0,0.0,2.0,4634.0,3475.0
1087592020,FEMALE,15.0,액션,드라마,2.0,1.0,2.0,6000.0,4500.0
1087911041,MALE,8.0,극장판 애니,드라마,9.0,1.0,2.0,5467.0,3280.0
1087996248,MALE,7.0,드라마,코미디,1.0,0.0,1.0,4267.0,4267.0
1088184564,FEMALE,9.0,극장판 애니,0,3.0,1.0,3.0,6767.0,2900.0
1088359836,MALE,9.0,드라마,액션,7.0,4.0,2.0,7967.0,3983.0
1088579537,FEMALE,9.0,극장판 애니,액션,6.0,3.0,1.0,5834.0,5833.0
1089609226,FEMALE,9.0,극장판 애니,0,2.0,1.0,2.0,6667.0,5000.0
1089634158,MALE,6.0,극장판 애니,액션,2.0,0.0,2.0,5567.0,3340.0
1089789418,MALE,8.0,성인,0,4.0,0.0,2.0,5834.0,3500.0
1091267080,FEMALE,4.0,극장판 애니,0,4.0,0.0,2.0,7134.0,4280.0
1091274129,MALE,11.0,극장판 애니,드라마,2.0,0.0,1.0,4267.0,4267.0
1091594566,MALE,9.0,액션,스릴러,5.0,2.0,2.0,5634.0,2817.0
1092508894,MALE,10.0,액션,0,6.0,3.0,1.0,5000.0,5000.0
1092632732,FEMALE,8.0,액션,로맨스,5.0,1.0,2.0,5300.0,3975.0
1092795012,FEMALE,8.0,드라마,액션,1.0,0.0,1.0,4267.0,4267.0
109315743,FEMALE,10.0,극장판 애니,0,1.0,0.0,1.0,5000.0,5000.0
1093413661,MALE,11.0,액션,스릴러,2.0,1.0,1.0,4634.0,4633.0
1093785044,0,0.0,성인,드라마,4.0,3.0,2.0,5467.0,4100.0
109398948,FEMALE,8.0,드라마,극장판 애니,2.0,0.0,2.0,6300.0,3780.0
1094898814,MALE,6.0,드라마,코미디,1.0,0.0,1.0,5584.0,5583.0
1095336824,FEMALE,9.0,드라마,액션,2.0,1.0,2.0,5934.0,3560.0
1096031642,MALE,11.0,액션,코미디,2.0,1.0,1.0,5134.0,5133.0
1096429415,MALE,8.0,극장판 애니,드라마,4.0,3.0,1.0,4267.0,4267.0
1096641244,MALE,8.0,드라마,극장판 애니,2.0,1.0,2.0,6400.0,3840.0
1096646673,FEMALE,12.0,드라마,스릴러,2.0,0.0,2.0,5100.0,3060.0
1097094689,FEMALE,1.0,액션,극장판 애니,2.0,1.0,2.0,5100.0,3825.0
1097907513,FEMALE,14.0,드라마,액션,7.0,5.0,2.0,5067.0,2533.0
1098789525,MALE,10.0,액션,코미디,1.0,0.0,1.0,4167.0,4167.0
1098925247,FEMALE,7.0,스릴러,공포,4.0,3.0,1.0,4634.0,4633.0
1099171592,MALE,9.0,드라마,로맨스,6.0,5.0,1.0,4267.0,4267.0
1099238495,MALE,6.0,액션,드라마,3.0,0.0,3.0,8300.0,3113.0
1099274107,FEMALE,5.0,극장판 애니,0,2.0,0.0,1.0,4267.0,4267.0
1099365872,MALE,13.0,극장판 애니,스릴러,4.0,0.0,1.0,5500.0,5500.0
1099442914,MALE,10.0,드라마,액션,2.0,0.0,2.0,7634.0,4580.0
1099996163,FEMALE,8.0,극장판 애니,성인,4.0,1.0,2.0,5467.0,2733.0
1100141833,FEMALE,9.0,액션,공포,4.0,1.0,3.0,5567.0,2088.0
1100171080,MALE,9.0,로맨스,액션,18.0,4.0,4.0,6767.0,2030.0
110030053,FEMALE,6.0,극장판 애니,액션,2.0,0.0,1.0,4634.0,4633.0
1100534845,MALE,7.0,드라마,액션,2.0,1.0,1.0,4634.0,4633.0
1100643643,FEMALE,10.0,드라마,스릴러,6.0,1.0,2.0,6600.0,4950.0
1102244519,MALE,10.0,스릴러,액션,5.0,1.0,2.0,5467.0,4100.0
1102514327,FEMALE,9.0,드라마,액션,1.0,0.0,1.0,4500.0,4500.0
1102862289,FEMALE,9.0,SF/판타지,액션,1.0,0.0,1.0,4267.0,4267.0
1103393710,MALE,8.0,극장판 애니,0,2.0,1.0,2.0,5934.0,4450.0
1103665131,MALE,8.0,드라마,스릴러,7.0,5.0,3.0,5567.0,2386.0
1103671551,FEMALE,8.0,성인,0,1.0,0.0,1.0,4167.0,4167.0
1104028708,FEMALE,7.0,극장판 애니,드라마,2.0,1.0,1.0,4634.0,4633.0
1104305979,FEMALE,6.0,드라마,다큐,2.0,0.0,1.0,6100.0,6100.0
1104641225,FEMALE,8.0,드라마,로맨스,2.0,1.0,1.0,6134.0,6133.0
1105183111,FEMALE,9.0,스릴러,공포,4.0,3.0,1.0,4634.0,4633.0
110565172,MALE,5.0,코미디,극장판 애니,2.0,0.0,2.0,5434.0,4075.0
1105657487,FEMALE,8.0,액션,극장판 애니,2.0,1.0,1.0,6334.0,6333.0
1106726013,FEMALE,9.0,액션,SF/판타지,3.0,1.0,3.0,8067.0,3457.0
1107317142,MALE,5.0,드라마,액션,4.0,1.0,3.0,7600.0,3257.0
1107749791,MALE,8.0,액션,드라마,4.0,1.0,2.0,4634.0,3475.0
1108046671,FEMALE,8.0,드라마,액션,2.0,0.0,1.0,4634.0,4633.0
1108781598,FEMALE,5.0,드라마,액션,2.0,1.0,2.0,6600.0,4950.0
1109784072,FEMALE,11.0,드라마,액션,2.0,1.0,1.0,5467.0,5467.0
1110338355,FEMALE,6.0,드라마,0,3.0,1.0,1.0,4634.0,4633.0
1110455524,MALE,7.0,액션,드라마,5.0,2.0,2.0,7634.0,3817.0
1111478950,FEMALE,9.0,드라마,극장판 애니,2.0,0.0,2.0,6967.0,5225.0
1111607792,FEMALE,9.0,드라마,극장판 애니,2.0,1.0,2.0,5434.0,4075.0
1111758926,MALE,11.0,드라마,극장판 애니,6.0,5.0,1.0,4467.0,4467.0
1111891995,MALE,10.0,액션,SF/판타지,7.0,1.0,2.0,6000.0,4500.0
1111913924,MALE,11.0,액션,드라마,5.0,2.0,1.0,4834.0,4833.0
1112147577,FEMALE,9.0,극장판 애니,0,6.0,2.0,1.0,5834.0,5833.0
1112538429,FEMALE,10.0,액션,드라마,8.0,3.0,2.0,6667.0,4000.0
1112622902,FEMALE,9.0,액션,스릴러,1.0,0.0,1.0,5834.0,5833.0
1113835135,FEMALE,8.0,드라마,극장판 애니,3.0,1.0,2.0,6634.0,4975.0
1113986689,0,0.0,액션,드라마,7.0,3.0,2.0,6467.0,3880.0
11145258,FEMALE,13.0,극장판 애니,코미디,3.0,2.0,1.0,5834.0,5833.0
1114552931,MALE,6.0,극장판 애니,스릴러,6.0,2.0,2.0,5100.0,2550.0
1114728609,MALE,11.0,극장판 애니,액션,3.0,0.0,3.0,7334.0,2750.0
1115082243,FEMALE,9.0,드라마,코미디,5.0,4.0,1.0,4267.0,4267.0
1116086675,MALE,9.0,드라마,공포,4.0,2.0,2.0,6167.0,3083.0
1117324689,MALE,8.0,액션,SF/판타지,15.0,7.0,2.0,5000.0,3750.0
1117416677,MALE,9.0,스릴러,액션,4.0,2.0,2.0,4834.0,3625.0
1117487315,FEMALE,14.0,드라마,0,3.0,2.0,1.0,5134.0,5133.0
111785456,FEMALE,8.0,드라마,코미디,18.0,7.0,3.0,8200.0,2733.0
1118009005,FEMALE,7.0,드라마,스릴러,5.0,3.0,2.0,6600.0,4950.0
111836319,FEMALE,8.0,극장판 애니,코미디,3.0,1.0,2.0,6867.0,3433.0
1118680984,FEMALE,11.0,극장판 애니,액션,3.0,1.0,1.0,4634.0,4633.0
1119112593,MALE,8.0,액션,스릴러,1.0,0.0,1.0,5000.0,5000.0
1119820736,MALE,8.0,액션,스릴러,8.0,5.0,4.0,6867.0,2060.0
1119891104,MALE,9.0,액션,드라마,2.0,1.0,2.0,5467.0,4100.0
1120462729,MALE,11.0,코미디,액션,7.0,5.0,2.0,7334.0,3667.0
1121286555,MALE,8.0,극장판 애니,액션,6.0,1.0,2.0,5934.0,3560.0
1122050242,FEMALE,4.0,액션,로맨스,3.0,1.0,1.0,4267.0,4267.0
112233173,MALE,7.0,액션,극장판 애니,1.0,0.0,1.0,4634.0,4633.0
1122338462,FEMALE,10.0,SF/판타지,액션,4.0,1.0,2.0,6834.0,3417.0
1123250691,FEMALE,11.0,액션,코미디,2.0,0.0,2.0,5934.0,4450.0
1123454772,MALE,5.0,드라마,성인,10.0,5.0,3.0,7234.0,3100.0
1123866397,MALE,9.0,극장판 애니,액션,6.0,3.0,2.0,5467.0,2733.0
1124024298,MALE,12.0,드라마,액션,2.0,1.0,1.0,4000.0,4000.0
1124342107,MALE,7.0,극장판 애니,SF/판타지,8.0,1.0,2.0,6767.0,3383.0
1124583949,MALE,11.0,액션,0,3.0,0.0,2.0,6667.0,5000.0
1124652482,FEMALE,5.0,스릴러,액션,3.0,1.0,2.0,6667.0,4000.0
112497995,FEMALE,10.0,극장판 애니,0,1.0,0.0,1.0,5467.0,5467.0
112503593,MALE,8.0,드라마,액션,3.0,2.0,1.0,6334.0,6333.0
1125592739,MALE,9.0,액션,0,5.0,2.0,2.0,6167.0,3700.0
1126138856,FEMALE,7.0,액션,0,5.0,3.0,2.0,6434.0,4825.0
1126499264,MALE,11.0,액션,0,6.0,3.0,2.0,5000.0,3750.0
1126503159,MALE,11.0,드라마,액션,3.0,1.0,2.0,5767.0,3460.0
1126972148,MALE,8.0,극장판 애니,드라마,3.0,0.0,2.0,5067.0,3800.0
1127294012,MALE,6.0,로맨스,극장판 애니,2.0,0.0,1.0,6134.0,6133.0
1128041584,MALE,12.0,스릴러,드라마,8.0,6.0,2.0,4467.0,3350.0
1128402261,MALE,6.0,액션,0,2.0,1.0,2.0,5934.0,3560.0
1128521369,FEMALE,7.0,드라마,액션,3.0,0.0,2.0,6267.0,3133.0
1128960574,MALE,14.0,드라마,액션,8.0,6.0,2.0,6300.0,3780.0
1129007964,MALE,9.0,액션,0,3.0,2.0,1.0,5000.0,5000.0
112916128,FEMALE,9.0,드라마,로맨스,2.0,0.0,1.0,4634.0,4633.0
