movieId,rating,title,genres,create_yr,director,actor1,wtch_cnt,sales_amt_3m,price
1914246430,0.07144481874340518,거룩한 계보(Righteous Ties),영화|액션|NaN,2019,장진, 정재영,10580,0.0,900
1914350590,0.1999515433800504,미션 파서블,영화|코미디|NaN,2021,김형주, 김영광,794,3093800.0,6500
1914466414,0.08408404658653988,라듸오 데이즈,영화|코미디|NaN,2013,하기호, 류승범,474,0.0,1400
1914694386,0.04100176530023899,담보,영화|드라마|NaN,2020,강대규, 성동일,425,0.0,0
1915021920,0.08867850544866826,용성정월,영화|드라마|NaN,2021,양봉량, 오천련,1273,2800.0,1400
1915092541,0.13110405454927007,정사: 베를린의 밤,영화|로맨스|NaN,2020,스트라토스 치치스, 마라 셰르징거,5,2500.0,2500
1915311113,0.04649765985456245,이미그레이션 게임,영화|액션|NaN,2021,크리스토프 츨라트니크, 마티스 란드베어,4859,0.0,0
1915706965,0.10580653745650255,18 승하의 누워서 떡 먹기,영화|성인|한국,2021,최진철,"승하, 길동, 철진",131,20000.0,2500
1915797334,0.12059859203416595,4X4,영화|스릴러|NaN,2019,마리아노 콘, 페테르 란사니,80,72500.0,2500
1915826004,0.10236432689487915,상대 가리지 않는 유부녀 판,영화|성인|일본,2020,아카바네 키쿠지로, 레이카 하시모토,1169,75000.0,2500
1915867467,0.07719147626743732,발레리안: 천 개 행성의 도시,영화|액션|NaN,2020,뤽 베송, 데인 드한,8264,0.0,1400
1916320825,0.0939792889169996,궤도 이탈자들,영화|스릴러|NaN,2021,"김우혁, 위문정", 김보라,36,150000.0,2500
1916383553,0.10637063803084268,플라잉 홈(Flying Home),영화|로맨스|NaN,2016,도미니크 데루데르, 제이미 도넌,43,21000.0,1400
1916505405,0.11519477588510792,아오이와 해변에서 fall in love,영화|성인|일본,2021,시마,아오이,96,20000.0,2500
1916996138,0.18100359214686323,월-E(WALL-E),영화|극장판 애니|어린이/가족,2015,앤드류 스탠튼, 벤 버트,42,0.0,6500
1917043017,0.13036968953622452,천재탐정 미타라이: 살인사건의 진실(The sea of seiro: Detective Mitarai`s casebook),영화|스릴러|NaN,2016,이즈미 세이지, 타마키 히로시,27,2800.0,1400
1917750065,0.18868753985819786,세븐,영화|액션|NaN,2020,데이빗 핀처, 브래드 피트,10,26000.0,6500
1917757628,0.10812984782348302,착한 여비서의 목적,영화|성인|한국,2021,김효재, 김도희,847,240000.0,2500
1917914432,0.11001390972958978,"언제나 비치는 가슴, J컵 RION",영화|성인|일본,2021,Kyosei,리온,312,92500.0,2500
1917980812,0.07709980606246084,영춘권: 무림절대고수(Gong Fu Yong Chun),영화|액션|NaN,2021,장동조, 바이징,806,0.0,1400
1918085479,0.06932991896067671,여신 몸매 사에키 유키나,영화|성인|비디오물,2021,히로노부,"사에키 유키나, 시카마루, 료이치",107,0.0,0
191830411,0.11273131364659457,뮬란: 전사의 귀환(Mulan),영화|액션|NaN,2016,마초성, 자오웨이,21,45500.0,3500
1918497219,0.0812948293556962,스캔들: 조선남녀상열지사,영화|로맨스|NaN,2014,이재용, 배용준,11883,0.0,1400
191925843,0.09715289800234987,리얼 스틸(Real steel),영화|액션|독립,2016,숀 레비, 휴 잭맨,590,487200.0,1800
1919457098,0.16979779082765378,몰록: 제물이 된 아이들,영화|스릴러|NaN,2020,프랭크 펠루소, 마이클 빈,4,15000.0,5000
1919602794,0.1010273929222104,알피니스트: 어느 카메라맨의 고백,영화|다큐|NaN,2021,"임일진, 김민철", 임일진,24,61000.0,2500
1919656537,0.07808700079096485,클레어의 프라이빗 신음금고,영화|성인|비디오물,2020,Liselle Bailey, Clea Gaultier,98,0.0,0
1919773612,0.09630277626820033,초거유 새엄마는 혼모노,영화|성인|일본,2020,고바야시 이치로, 시부야 카호,31,2500.0,2500
1919868865,0.10662410462160402,유부녀 훔쳐보는 남자들,영화|성인|일본,2021,밤비 푸린,준코 쿠로자키,1953,360000.0,2500
1919964650,0.11998429691474648,코리안 스타일! 코스튬 플레이,영화|성인|한국,2020,허리케인, 카라,13,5000.0,2500
1920023497,0.07272713736542033,아침밥 먹고 섹스는 디저트,영화|성인|캐치온,2020,믹 블루, 아리아 로간,79,0.0,0
1920299966,0.0923996879097449,시간위의 집 디 오리지널,영화|드라마|NaN,2018,알레한드로 히달고, 루디 로드리게스,16,1400.0,1400
1920729348,0.07165231017653535,드래곤볼Z: 부활의 F(Dragon Ball Z: Resurrection of Frieza),영화|극장판 애니|어린이/가족,2015,야마무로 타다요시, 노자와 마사코,485,159600.0,900
1921723497,0.11102024595184617,변강쇠와 두 젖소부인,영화|드라마|NaN,2021,김창현, 진도희,79,97500.0,2500
1922066232,0.07773874126960133,지랄맞은 18세,영화|코미디|NaN,2017,콜리 숀, 할리 조엘 오스먼트,1,0.0,1400
1922165276,0.09256665231697546,탐욕_사랑이라는 이름으로,영화|드라마|NaN,2016,황호상, 황호상,352,74200.0,1400
1922391134,0.10211069080394089,안도 타다오,영화|다큐|NaN,2019,미즈노 시게노리, 안도 다다오,982,0.0,2500
1922517243,0.093390390299301,뜨거운 것이 좋아,영화|로맨스|NaN,2017,권칠인, 이미숙,127,57400.0,1400
1922570794,0.0977115717541637,레벨 16,영화|스릴러|NaN,2020,데니시카 에스텔하지, 케이티 더글라스,744,1298500.0,2500
1922577973,0.07553820794016383,첩혈가두(Bullet In The Head),영화|액션|NaN,2018,오우삼, 양조위,1084,0.0,900
1922590069,0.0787043303029432,너는 여기에 없었다,영화|드라마|NaN,2018,린 램지, 호아킨 피닉스,14540,0.0,1400
1922629393,0.04343473412016849,18 모델 리카의려한 외출,영화|성인|캐치온,2021,최진철,"리카, 주아, 시후",2538,0.0,0
1923265790,0.07063061584406607,정글번치: 너구리 해적단과 보물지도(The Jungle Bunch 2 - The Treasure Quest),영화|극장판 애니|어린이/가족,2015,에즈라 와이즈, 전태열,3992,0.0,900
1923378790,0.0793141301745454,남자 대 여자,영화|코미디|NaN,2014,파우스토 브리찌, 파올라 코텔레시,44,1400.0,900
1923487510,0.07359964335186227,원피스 극장판6기: 오마츠리 남작과 비밀의 섬,영화|극장판 애니|NaN,2016,호소다 마모루, 오카무라 아케미,128,19600.0,500
1924082880,0.10842509112228549,나의 살던 고향은 해설판(Goguryeo),영화|드라마|NaN,2017,류종헌, 김용옥,6,4200.0,1400
1924373633,0.08499884392626564,흑마왕자,영화|액션|NaN,2021,왕정, 유덕화,385,8400.0,1400
1924469369,0.07173815721400302,쓰리 몬스터,영화|공포|NaN,2015,박찬욱, 이병헌,210,58800.0,900
1924608762,0.0455590187319589,나는 살을 빼기로 결심했다,영화|드라마|캐치온,2021,페이주시, 채가인,1099,0.0,0
1924753167,0.1131350552832063,터치 오브 헤븐,영화|드라마|NaN,2019,펠라요 리라, 다니엘라 카스티요,219,12500.0,2500
1924927255,0.09804001569559175,살인소설,영화|스릴러|NaN,2013,스콧 데릭슨, 에단 호크,118,60200.0,900
1925183019,0.1045097138206794,포 핸즈,영화|스릴러|NaN,2019,올리버 킨레, 프리데리케 베흐,146,26600.0,1400
1925908065,0.09486999620401092,스푸트닉,영화|SF/판타지|NaN,2021,이고르 아브라멘코, 옥사나 애킨시나,3449,2686000.0,2500
1925963885,0.13491596906528627,헬보이,영화|액션|NaN,2019,닐 마샬, 데이빗 하버,158,102500.0,2500
1925973948,0.051071504994113864,경계의 저편: I`LL BE HERE 미래편,영화|극장판 애니|어린이/가족,2020,이시다테 타이치, 타네다 리사,19,25000.0,900
192605209,0.09285516068583893,빙하기: 지구 파멸의 날,영화|액션|NaN,2016,조나단 윈프리, 빅터 웹스터,102,32200.0,1400
1926128884,0.08863919330930682,더 넌: 수녀의 저주,영화|공포|NaN,2018,아론 미르테스, 레이시 하트젤,235,152600.0,1400
1926315553,0.04205684336858742,파티마의 기적,영화|드라마|캐치온,2021,마르코 폰테코르보, 하비 케이틀,639,0.0,0
1926692248,0.0894380207440214,탐욕가득 불륜의 광장,영화|성인|한국,2021,오또,"세희, 채린, 이수, 상두, 해일",38,7500.0,2500
1926812953,0.09896994460411795,남편의초대남,영화|성인|한국,2021,최성은,"조미라, 심길동, 이상우, 채승하",503,65000.0,2500
1927893338,0.05633440891621668,창은,영화|드라마|NaN,2020,윤지혜, 김창은,16,2500.0,2500
1927946607,0.09216813537421475,러브 인 베를린(Posthumous),영화|코미디|NaN,2015,룰루 왕, 잭 휴스턴,4,5600.0,900
1927954351,0.08279132343617142,엔젤 해즈 폴른,영화|액션|NaN,2019,릭 로먼 워, 서반석,165,30000.0,2500
1928252430,0.22648122698290785,제 12장: 결속력,영화|SF/판타지|NaN,2020,크리스토퍼 놀란, 존 데이비드 워싱턴,59,0.0,9900
192852307,0.08394560547943061,래디우스,영화|SF/판타지|NaN,2019,캐롤라인 라브레쉐, 디에고 클라텐호프,161,63000.0,1400
1928554540,0.10826564655947232,안녕 베일리,영화|드라마|NaN,2019,게일 맨쿠소, 데니스 퀘이드,573,547500.0,2500
1928556326,0.19082303699805564,스노우몬스터,영화|극장판 애니|코미디,2020,질 컬튼, 클로이 베넷,40,0.0,7700
1928591209,0.07913199051144879,"그 아이의, 포로",영화|로맨스|NaN,2019,미야와키 료, 요시자와 료,107,36400.0,1400
1928966413,0.11344604825157549,가슴노출 아줌마의 카섹 충격 빠구리,영화|성인|해외,2020,M&R,"Alex Harper, Sahara Knite",494,282500.0,2500
1929415711,0.10763630098739431,노미오와 줄리엣,영화|극장판 애니|코미디,2019,켈리 애스버리, 이준,1692,0.0,2500
1929546485,0.102321034392115,나에게 오라,영화|액션|NaN,2020,김영빈, 최민수,157,235000.0,2500
1929548740,0.08981330640975771,22년 후의 고백,영화|스릴러|NaN,2018,이리에 유, 후지와라 타츠야,41,7000.0,1400
1929775084,0.10429851684686739,"워킹 톨(Walking Tall, 1973)",영화|액션|NaN,2015,필 칼슨, 조 돈 베이커,13,27500.0,2500
1930243149,0.13204593659493438,달콤한 백수와 사랑 만들기,영화|로맨스|NaN,2019,톰 듀이, 매튜 맥커너히,12,20000.0,2500
1930307325,0.10501668288639943,심부름 센터 맞춤 섹스,영화|성인|일본,2021,히로아키,"나카노 히나, 히라이 신지",240,25000.0,2500
1930424321,0.09022646705784969,킴 베신져의 바람난 가족,영화|드라마|NaN,2018,토드 윌리엄스, 엘르 패닝,93,30800.0,1400
1930535052,0.07874863646405697,스와핑: 아내의 동의,영화|성인|일본,2020,최민현, 타치바나 메이,68,5000.0,2500
1930721743,0.10169845767593542,다영씨,영화|드라마|NaN,2018,고봉수, 신민재,16,8400.0,1400
1930899385,0.1138172726354285,코스믹 씬,영화|SF/판타지|NaN,2021,에드워드 드레이크, 브루스 윌리스,2760,13941000.0,3500
1930932438,0.1107752652774689,초특급 서양 금발녀 섹스 엑기스 특집,영화|성인|해외,2021,매슈 파이크,"제니, 피거스",425,295000.0,2500
193130869,0.23138267639795443,벤 10 버서스 더 유니버스: 더 무비,영화|극장판 애니|NaN,2021,"헨릭 자딤, 존 매킨타이어", 타라 스트롱,82,346500.0,9900
1931606941,0.07742487825082126,투사부일체,영화|코미디|NaN,2014,김동원, 정준호,8272,0.0,1400
1931625853,0.1009406628626621,운봉,영화|액션|NaN,2021,장동현, 신재범,251,771000.0,2500
1931676715,0.09002960897316238,논스톱 액시던트(Collision Course),영화|액션|NaN,2014,프레드 올렌 레이, 데이빗 초카치,43,8800.0,900
1931731536,0.06221254067181558,용형호제 2: 비룡계획(Armos of God 2),영화|액션|NaN,2018,0, 성룡,2484,0.0,900
1931908974,0.04954518676934927,새로운 섹스 파트너,영화|성인|비디오물,2021,이세일,"예슬, 지성, 예나",37,0.0,0
1932044226,0.11454161592350219,노콘돔 오피스걸 전직원 순결파괴,영화|성인|일본,2021,핑두,"유리, 마이",198,35000.0,2500
1932378204,0.09435752544713105,여자 간병인,영화|성인|한국,2021,김환,"주아, 희야, 민도윤, 김연우",589,80000.0,2500
193240676,0.07480155251718919,탐정 홍길동: 사라진 마을(Phantom Detective),영화|액션|NaN,2016,조성희, 이제훈,8028,0.0,1400
193257126,0.1211971472013216,예술 의 중심지에서 음란한 백녀와 관광: 러시아 상트페테르부르크,영화|성인|해외,2019,헤그리, 엘리자베스,22,12500.0,2500
1932727963,0.07512121233479888,노만: 어느 뉴요커의 신분상승과 몰락,영화|드라마|NaN,2020,요세프 세다르, 리차드 기어,19,20000.0,2500
1932751830,0.08824951503039372,실종: 택시 납치 사건(The Guest),영화|스릴러|NaN,2017,임대웅, 한채영,43,7000.0,1400
1932909236,0.04766500457187095,슬리퍼스,영화|스릴러|NaN,2017,베리 레빈슨, 케빈 베이컨,69,8400.0,900
1933007402,0.10847694722798124,언브로큰(Unbroken),영화|액션|NaN,2015,안젤리나 졸리, 잭 오코넬,488,62500.0,2500
1933137887,0.09826683317961889,드라이브: 분노의 질주,영화|스릴러|NaN,2020,글렌 페인, 리차드 스파이트 주니어,120,65000.0,2500
1933228899,0.05214536861423228,옆침대의 유부녀와 간호사,영화|성인|캐치온,2021,와타나베 켄이치, 군지 유이코,393,0.0,0
193326431,0.25278646457592263,드래곤 길들이기,영화|극장판 애니|어린이/가족,2020,딘 데블로이스, 오승윤,27,0.0,10500
1933435582,0.08918346216410515,논스톱 플라이트,영화|액션|NaN,2018,론 손턴, 무스 알리 칸,87,36400.0,1400
1933581823,0.11859892501705052,해리포터와 마법사의 돌(Harry Potter and the Sorcerer`s Stone),영화|액션|NaN,2016,크리스 콜럼버스, 손정아,3093,3767500.0,2500
193401502,0.07874863646405697,남편 대신 빚 잔치,영화|성인|일본,2019,테이 쟈가, 스노하라 미키,144,5000.0,2500
1934504522,0.07875976319452428,아트 오브 더 데드,영화|공포|NaN,2021,롤페 카네프스키, 제시카 모리스,4,9500.0,2500
1934656491,0.06437332161605079,설레는 첫 만남 섹스 궁합,영화|성인|NaN,2018,디산토, 한나 쇼,37,0.0,2500
1934778927,0.10790122639361527,거칠게 다뤄주는게 좋아: 가라오케 알바 마코토,영화|성인|일본,2021,소노 시온,하서 마코토,925,132500.0,2500
1934787903,0.0985955259390396,클린턴 로드,영화|공포|NaN,2020,"리차드 그리에코, 스티브 스타놀리스", 아이스 티,74,12500.0,2500
1935089928,0.09129117236401935,"낮에는 청순 여대생, 밤에는 맥심 모델?",영화|성인|한국,2020,MAXIM KOREA, 김나정,307,0.0,1000
1935318346,0.10256054290166737,더 발트: 최후의 전사,영화|다큐|NaN,2020,"라우리스 아벨, 라이티스 아벨", 카스파르스 아닌스,3,7500.0,2500
1935486506,0.0731228545260186,은교,영화|로맨스|NaN,2014,정지우, 박해일,1880,469000.0,900
1935630099,0.09741661836811627,자취방의 그놈: 빵집 아가씨 카에데편,영화|성인|일본,2020,미즈키, 카에데,24,2500.0,2500
1936097778,0.11629624196169147,가슴 큰 울 엄마 2,영화|성인|한국,2020,이동준, 유정,38,5000.0,2500
1936543375,0.06777599282220127,늦여름,영화|드라마|NaN,2018,조성규, 임원희,41,18200.0,1400
1936676446,0.15980808941204402,방심하다 뿌리박힌 새댁 판,영화|성인|일본,2020,오사키 히로코우지, 타카미 하루카,54,15000.0,5000
1936766529,0.05091084897616104,여자 동창: 우리 지금 할까?,영화|성인|캐치온,2021,한대위, 소희,483,0.0,0
1936949080,0.09247910475818949,지뢰,영화|스릴러|NaN,2018,코스모스 킨더리우스, 루크 앨브라이트,44,4200.0,1400
1936958460,0.10555280306666254,유령선,영화|다큐|NaN,2020,김지영, 박호산,79,122500.0,2500
1937404273,0.16952118577215647,사탄의 인형,영화|공포|NaN,2019,라스 클리브버그, 가브리엘 베이트먼,2,13000.0,6500
1937473825,0.11637599074318128,레이트 나이트,영화|코미디|NaN,2020,니샤 가나트라, 엠마 톰슨,9,22500.0,2500
1937497549,0.052723225777669525,심야식당 2 가치봄,영화|드라마|NaN,2020,마츠오카 조지, 코바야시 카오루,6,4200.0,1400
1937590754,0.09399004480436103,9월의 사랑과 만날 때까지,영화|로맨스|NaN,2019,야마모토 토루, 카와구치 하루나,107,20000.0,2500
1937826221,0.2429968760915795,레고 닌자고 무비,영화|극장판 애니|NaN,2017,찰리 빈, 데이브 프랭코,47,0.0,9900
1938041008,0.11109691473729967,정력이 넘치는 아주버님: 오늘이 그날,영화|성인|일본,2020,코지마 유키오, 하사미라 유코,293,15000.0,2500
1938047672,0.07725186018321226,눈먼 자들의 도시(Blindness),영화|스릴러|NaN,2017,페르난도 메이렐레스, 줄리안 무어,452,205800.0,1400
1938299418,0.12147571088474729,자매의 방(Sister`s Room),영화|드라마|NaN,2015,한동호, 송은진,162,54600.0,1800
1938471911,0.171667834255421,톰과 제리: 보물섬 대소동,영화|극장판 애니|코미디,2021,스콧 제럴스, 월리엄 한나,53,110500.0,6500
1938957960,0.03516027059681466,밝히는 TV 5,영화|성인|비디오물,2016,김천수, 권성호,74,0.0,0
1939519645,0.10022561468493402,백악기 꼬마 공룡을 찾아서,영화|극장판 애니|어린이/가족,2020,J.J. 존슨, 이다은,511,227500.0,2500
1939717296,0.07366715139125833,니꺼 내꺼 바꿔먹는 음란한 나눔의 집,영화|성인|한국,2020,신PD, 아름,91,30000.0,2500
193988847,0.16961400294368972,요괴워치 극장판: 포에버 프렌즈,영화|극장판 애니|어린이/가족,2020,타카하시 시게하루, 신용우,580,1215000.0,5000
1939894472,0.11016527362251369,밀정(The Age of Shadows),영화|액션|NaN,2016,김지운, 송강호,752,560000.0,2500
1939928501,0.0565909295266518,대리기사에게 봉변 당한 새댁,영화|성인|비디오물,2019,왕꼴통, 백세리,49,0.0,0
1940080091,0.09895208484920154,포켓몬스터 극장판: 루기아의 탄생(Pocket Monsters: Revelation-Lugia),영화|극장판 애니|어린이/가족,2016,유야마 쿠니히코, 최덕희,361,278600.0,1800
1940424857,0.036220962540675396,젖꼭지 빨리는 가정방문 서비스,영화|성인|캐치온,2020,샨티 야자와, 아야노 나나,191,0.0,0
1940502653,0.11451647040027381,몸매 끝장 40대 까페 여사장님,영화|성인|한국,2020,한중일, 심윤자,1528,1245000.0,2500
1940503392,0.11174717782566516,나만 없어 고양이,영화|드라마|NaN,2019,복운석, 김소라,85,72500.0,2500
1941038718,0.03528279322780541,로빈 후드(Robin Hood),영화|극장판 애니|어린이/가족,2014,울프강 라이트만,0,27,25200.0,900
1941286131,0.09383817624355853,어스 인베이젼,영화|SF/판타지|NaN,2021,브랜던 슬래글, 리차드 그리에코,29,64500.0,2500
1941513833,0.15428729329387433,이웃남편과 섹스교습소,영화|성인|일본,2021,오사키 히로코지,시노다 유,1329,247500.0,5000
1941718987,0.04221292324785486,아이엠우먼,영화|드라마|캐치온,2021,문은주, 틸다 코브햄-허비,414,0.0,0
1941866409,0.10433621891444815,까불지마,영화|드라마|NaN,2021,오지명, 오지명,48,85000.0,2500
1941940572,0.09376878549089157,성남 최고의 에이스 흡입녀 체험,영화|성인|한국,2020,김오덕, 카를로스,39,12500.0,2500
194240856,0.07365465356990955,70세 할아버지와 24세 꽃처녀,영화|성인|비디오물,2018,허니쪼, 야마다 리리카,52,0.0,0
1943101831,0.21115917956738245,해리포터와 혼혈왕자(Harry Potter And The Half-Blood Prince),영화|액션|어린이/가족,2015,데이빗 예이츠, 김영선,258,468000.0,6500
1943109447,0.09786637050397384,카센타,영화|코미디|NaN,2019,하윤재, 박용우,1744,0.0,2500
1943616500,0.12124303576119,언더 더 씨 2,영화|극장판 애니|드라마,2019,에반 트라멜, 오은수,69,22500.0,2500
1943686444,0.10123462156616148,색끼 넘치는 불량 유부녀들,영화|성인|한국,2021,임찬호,"청미, 유나, 아리, 시우, 해일",66,15000.0,2500
1943875,0.09840051222304202,비트코인 하이스트,영화|액션|NaN,2019,함 트란, 늉 케이트,11,7500.0,2500
1944005298,0.1087109532889228,불임 유부녀 임신 시키는 의사,영화|성인|일본,2021,3기신도시,"아리무라 마이, 시게히사 고토우, 히마리 미오",1344,452500.0,2500
194405597,0.07978147066488796,리전맥스,영화|액션|캐치온,2020,제시 V. 존슨, 도미니크 반덴버그,92,0.0,0
1944107817,0.08159297332408141,참호전: 포비든 그라운드(Forbidden Ground),영화|액션|NaN,2014,요한 얼, 요한 얼,127,45700.0,900
1944508382,0.07021686850634531,행성탈출: 반란의 서막,영화|액션|NaN,2017,쉐인 아베스, 켈란 루츠,43,9800.0,1400
1944722834,0.07463655228027272,우리들(The World of Us),영화|드라마|NaN,2016,윤가은, 최수인,3226,0.0,1400
1944827440,0.12378856901485502,미션 이스탄불 2: 웰컴 투 함부르크,영화|액션|NaN,2018,크리스티앙 알바트, 틸 슈바이거,68,14000.0,1400
1945004115,0.09645128854818913,저 하늘에도 슬픔이,영화|드라마|NaN,2019,김수용, 이만성,10,15000.0,2500
1945408442,0.05889370861857198,크리드,영화|액션|캐치온,2019,라이언 쿠글러, 마이클 B. 조던,153,0.0,0
1945499832,0.08048085994366487,스크림: 더 파이널,영화|스릴러|NaN,2020,스콧 제프리, 케이트 리스터,69,12500.0,2500
1945524175,0.11488666605583372,하트스톤,영화|드라마|NaN,2019,구두문두르 아르나르 구드문드손, 발더 아이나르손,16,2500.0,2500
1946407043,0.12420452087109465,복수의 여신,영화|공포|NaN,2020,토니 다퀴노, 에어리 도즈,31,57500.0,2500
1946605413,0.11416050852593827,무조건 노콘으로 넣어달라는 애엄마,영화|성인|일본,2020,조쎈빠이, 유이,996,475000.0,2500
1946761182,0.1049334428889526,신의 기적,영화|드라마|NaN,2017,T.C. 크리스텐슨, 나단 스티븐스,15,5600.0,1400
1946993302,0.10244741286466871,비포 미드나잇,영화|로맨스|NaN,2021,리처드 링클레이터, 에단 호크,287,350000.0,2500
1947096949,0.1087250687512401,아이 리멤버 유,영화|스릴러|NaN,2019,오스카 토르 악셀슨, 요하네스 하우쿠르 요하네손,47,10000.0,2500
1947398711,0.06660032027044192,와일드라이크(WildLike),영화|드라마|NaN,2016,프랭크 홀 그린, 엘라 퍼넬,5,1400.0,1400
1947464823,0.1719171499992351,토이 스토리 4,영화|극장판 애니|NaN,2019,조시 쿨리, 톰 행크스,1654,0.0,6500
1947520504,0.09963013688539002,인사불성 취객녀와의 뜨거운 밤,영화|성인|일본,2020,버드맨 텟페이, 버드맨 텟페이,771,12500.0,2500
1947800078,0.08358412735028423,패션왕,영화|코미디|NaN,2014,오기환, 주원,120,50000.0,2500
1947848810,0.10229895957274782,위험한 브런치: 사랑과 우정사이,영화|코미디|NaN,2020,딘 매튜 로널즈, 타미 브랜차드,6,0.0,2500
1947895041,0.19514835725763785,굿 윌 헌팅,영화|드라마|NaN,2020,구스 반 산트, 맷 데이먼,105,271700.0,6500
1948309010,0.058339324696065384,8월의 고래,영화|드라마|NaN,2018,린지 앤더슨, 베티 데이비스,29,4200.0,1400
194843209,0.08904526660966214,해빙,영화|스릴러|NaN,2017,이수연, 조진웅,252,78400.0,1400
1948474844,0.10410602044796953,트럭걸 린코: 천사의 유혹,영화|성인|일본,2020,카키하라 토시유키, 아마츠카 모에,514,7500.0,2500
1948782291,0.11325174022192123,뽀얀 허벅지로 안아주는 운동부 여선배,영화|성인|일본,2021,손형섭,"나나호, 유리나, 신지, 타카하시",57,10000.0,2500
194913615,0.05200629842743858,"미친여체의 노래, 미즈키",영화|성인|비디오물,2019,미나미 하우, 아카이 미즈키,31,0.0,0
1949220723,0.06704047644219924,감당할 수 없는 국보급 혀놀림,영화|성인|비디오물,2020,마메자와마메타로, 시노다 아유미,68,0.0,0
1949221628,0.08577486719937281,토이 스토리 오브 테러,영화|극장판 애니|NaN,2015,앤거스 맥클레인, 톰 행크스,85,58800.0,900
1949225286,0.07601464846991324,다크 스페이스,영화|액션|NaN,2013,브렌단 페어, 크리스찬 슬레이터,34,5600.0,900
1949364429,0.10671399540922928,외로운 과부 아줌마의 끈적거리는 액체,영화|성인|한국,2021,임찬호,"달래, 세희, 유진, 시우, 제임스",38,12500.0,2500
1949564522,0.08651595748678594,캠퍼스 코드,영화|액션|NaN,2018,캐시 스콜세지, 제시 맥카트니,1,0.0,1400
1949582490,0.06530744058517475,클로젯,영화|공포|캐치온,2020,김광빈, 하정우,192,0.0,0
194975056,0.10978804108516249,고스트버스터즈2(GHOSTBUSTERS II),영화|액션|NaN,2014,이반 라이트만, 빌 머레이,57,49000.0,2500
1949958702,0.09999680380622426,태양의 서커스 월드 어웨이(Cirque du Soleil Worlds Away),영화|드라마|NaN,2014,앤드류 애덤슨, 맷 질랜더스,14,15000.0,2500
195004915,0.08525717544403393,모든 것을 벗어던진 특별한 여행,영화|코미디|NaN,2020,알란 린제이, 앵거스 맥라렌,62,35000.0,2500
1950177173,0.10706360064412664,허슬러,영화|드라마|NaN,2019,로렌 스카파리아, 제니퍼 로페즈,226,180000.0,2500
1950724097,0.17258117471836568,중경삼림 리마스터링,영화|드라마|NaN,2021,왕가위, 임청하,180,429000.0,6500
1950865295,0.04960310151625652,편의점 알바와 비밀불륜,영화|성인|캐치온,2021,후지타 미카, 사사야마 치히로,285,0.0,0
195094446,0.08629506086964411,고스트 라인,영화|공포|NaN,2018,딘 휘트니, 레이첼 알리그,28,26600.0,1400
1950999842,0.1019157915378023,몰래 보여주는 옆집여자,영화|성인|일본,2020,이즈미 류지, 키리시마 미나코,783,17500.0,2500
195106772,0.18782793485850063,워 위드 그랜파,영화|코미디|NaN,2021,팀 힐, 로버트 드 니로,199,693500.0,6500
1951105867,0.07239418569418618,거인,영화|드라마|NaN,2014,김태용, 최우식,91,49000.0,900
1951614512,0.044268471712568064,굶주린 가정교사의 음란한 육체,영화|성인|캐치온,2020,나카메구로 코지, 카와이 사리,234,0.0,0
1951629710,0.10204565476616219,여자를 만족시키는 그의 테크닉,영화|성인|일본,2020,KINO, 츠키노 타이토,69,10000.0,2500
1951731387,0.10630554255446457,이웃집 음란한,영화|성인|일본,2021,미야비,오토 미리나,1235,170000.0,2500
1951888179,0.12811586885787732,너무큰여선배,영화|성인|한국,2020,천성준, 아랑,46,10000.0,2500
1952237356,0.04905799274220661,상남자의 문어발 섹스,영화|성인|비디오물,2020,이  준, 하나,43,0.0,0
1953058083,0.07718800823130956,내 이름은 아닌아(Anina),영화|극장판 애니|어린이/가족,2016,알프레도 소데르기트, 송영인,50,1400.0,900
1953151351,0.10845794194154944,세가지 색:이트(Three Colors: White),영화|드라마|NaN,2020,크지슈토프 키에슬로프스키, 즈비그니브 자마코브스키,3265,0.0,2500
1953696011,0.08891345077927026,신데렐라 3(Cinderella 3: A Twist In Time),영화|극장판 애니|NaN,2014,프랭크 니센, 제니퍼 헤일,262,183400.0,1400
1954488088,0.07569843103378422,우견아랑,영화|드라마|NaN,2020,두기봉, 주윤발,814,0.0,1400
1954628600,0.09305086565026041,농익은 그녀의 엉덩이,영화|성인|일본,2020,미즈키,사자나미 아야,135,30000.0,2500
1955083955,0.09347177723355442,너의 여자친구,영화|로맨스|NaN,2019,이장희, 이엘리야,321,172500.0,2500
1955238528,0.0764392588196994,홍콩 좀비 히어로,영화|공포|NaN,2017,노위린, 마이클 닝,2,0.0,1400
1955263450,0.09110484646859261,범해진 신부,영화|성인|일본,2020,히이라기 엔부, 아이카,57,0.0,2500
1955779691,0.06389563749200508,처음 뿜어버린 금발 미녀,영화|성인|비디오물,2021,사비 록카,"조이 돌, 알베 데 실바",197,0.0,0
1955949710,0.07631395158345886,용의 치과의사,영화|극장판 애니|NaN,2017,츠루마키 카즈야, 시미즈 후미카,28,1400.0,1400
1955959441,0.06582936058804087,노컷! 에로 정사 모음,영화|성인|비디오물,2020,구두세, 백세리,295,0.0,0
1956115743,0.10493892852016615,블루 아워,영화|드라마|NaN,2020,하코타 유코, 카호,120,55000.0,2500
1956155704,0.39753178443655285,크루즈 패밀리: 뉴 에이지,영화|극장판 애니|코미디,2021,조엘 크로포드, 엠마 스톤,1107,0.0,18900
